Time,Name,Id,Action
160.2993,Enemy(Clone),-487108,MarkedAsPOI
160.7964,Enemy(Clone),-487108,Appeared
162.1548,Enemy(Clone),-487762,MarkedAsPOI
162.6352,Enemy(Clone),-487762,Appeared
163.4804,Enemy(Clone),-488094,MarkedAsPOI
163.9606,Enemy(Clone),-488094,Appeared
164.325,Enemy(Clone),-488094,Attended
164.822,Enemy(Clone),-488094,Unattended
164.9711,Enemy(Clone),-489256,MarkedAsPOI
165.369,Enemy(Clone),-489256,Attended
165.4516,Enemy(Clone),-489256,Appeared
166.3464,Enemy(Clone),-489256,Unattended
166.7272,Enemy(Clone),-490426,MarkedAsPOI
167.1248,Enemy(Clone),-490426,Attended
167.2076,Enemy(Clone),-490426,Appeared
167.9369,Enemy(Clone),-490426,Unattended
168.4667,Enemy(Clone),-491502,MarkedAsPOI
168.9476,Enemy(Clone),-491502,Appeared
169.9908,Enemy(Clone),-492266,MarkedAsPOI
170.4713,Enemy(Clone),-492266,Appeared
171.0677,Enemy(Clone),-492266,Attended
171.2499,Enemy(Clone),-492266,Unattended
171.4321,Enemy(Clone),-493404,MarkedAsPOI
171.9126,Enemy(Clone),-493404,Appeared
171.9291,Enemy(Clone),-493404,Attended
172.625,Enemy(Clone),-493404,Unattended
172.7906,Enemy(Clone),-494296,MarkedAsPOI
173.2713,Enemy(Clone),-494296,Appeared
173.3216,Enemy(Clone),-494296,Attended
174.0995,Enemy(Clone),-494296,Unattended
174.4638,Enemy(Clone),-495560,MarkedAsPOI
174.9443,Enemy(Clone),-495560,Attended
174.9443,Enemy(Clone),-495560,Appeared
175.8727,Enemy(Clone),-495560,Unattended
176.0874,Enemy(Clone),-496716,MarkedAsPOI
176.5183,Enemy(Clone),-496716,Attended
176.5678,Enemy(Clone),-496716,Appeared
177.3961,Enemy(Clone),-496716,Unattended
177.8104,Enemy(Clone),-497880,MarkedAsPOI
178.1421,Enemy(Clone),-497880,Attended
178.2907,Enemy(Clone),-497880,Appeared
179.1356,Enemy(Clone),-497880,Unattended
179.4174,Enemy(Clone),-498908,MarkedAsPOI
179.4338,Enemy(Clone),-498908,Attended
179.9144,Enemy(Clone),-498908,Appeared
180.7762,Enemy(Clone),-498908,Unattended
181.0575,Enemy(Clone),-500072,MarkedAsPOI
181.3283,Enemy(Clone),-500072,Attended
181.5436,Enemy(Clone),-500072,Appeared
182.3388,Enemy(Clone),-500072,Unattended
182.4883,Enemy(Clone),-501082,MarkedAsPOI
182.9684,Enemy(Clone),-501082,Appeared
183.1673,Enemy(Clone),-501082,Attended
183.6807,Enemy(Clone),-501082,Unattended
184.1779,Enemy(Clone),-502266,MarkedAsPOI
184.6747,Enemy(Clone),-502266,Appeared
184.9232,Enemy(Clone),-502266,Attended
185.6032,Enemy(Clone),-502266,Unattended
185.7683,Enemy(Clone),-503396,MarkedAsPOI
186.2486,Enemy(Clone),-503396,Appeared
186.8118,Enemy(Clone),-503396,Attended
186.8947,Enemy(Clone),-503396,Unattended
187.4082,Enemy(Clone),-504462,MarkedAsPOI
187.8888,Enemy(Clone),-504462,Appeared
188.0221,Enemy(Clone),-504462,Attended
188.5513,Enemy(Clone),-504462,Unattended
188.9655,Enemy(Clone),-505604,MarkedAsPOI
189.4459,Enemy(Clone),-505604,Appeared
189.4459,Data Recorder,299602,GameExited
